academic_year,division,team_name,org_id,conference,record,assists_per_game,caused_turnovers_per_game,clearing_percentage,face_off_winning_percentage,ground_balls_per_game,man_down_defense,man_up_offense,opponent_clear_percentage,points_per_game,saves_per_game,scoring_defense,scoring_margin,scoring_offense,shot_percentage,turnovers_per_game,winning_percentage,sos_avg_opp_win_pct,sos_avg_opp_offense,sos_avg_opp_defense,sos_std_opp_win_pct,sos_stats_rank,schedule_difficulty_score,schedule_difficulty_rank,wins,losses,ties,games_played,wp,opp_wp,opp_opp_wp,rpi
2017,1,Yale,110571,Ivy League,10-6,8.0,5.56,0.877,0.605,32.31,0.533,0.171,,20.94,9.38,10.31,2.63,12.94,0.314,12.06,0.625,0.5232857142857142,17.834285714285716,10.828461538461536,0.2238470232009314,24,0.5228492886271014,24,10,6,0,16,0.625,0.5305654460670908,0.5363664885969492,0.5556243451827827
2017,2,Adams St.,110600,RMAC,5-8,4.38,,0.764,0.441,27.23,0.647,0.203,,11.85,16.0,11.23,,7.46,,20.31,0.385,0.5562777777777778,19.846,10.5,0.2613336463055571,11,0.5562628414099327,11,5,8,0,13,0.38461538461538464,0.5806898983369572,0.48211519085277676,0.5070275930355189
2017,2,Adelphi,110573,NE10,15-4,6.05,6.95,0.854,0.646,29.47,0.78,0.288,,16.58,10.89,7.74,,10.53,0.285,16.89,0.789,0.5051882352941176,17.255384615384614,9.497857142857145,0.226966944938198,27,0.5053974483054562,26,15,4,0,19,0.7894736842105263,0.5625664243963087,0.5389250982341565,0.613382907809325
2017,2,Alabama Huntsville,110574,Independent,6-7,5.15,,,0.592,29.0,0.682,,,16.38,11.38,11.54,,11.23,0.287,17.0,0.462,0.3188428665351742,15.982727272727272,10.831428571428573,0.1953481984942238,65,0.3200215086865707,65,12,14,0,26,0.46153846153846156,0.3186942331173101,0.47294036595180877,0.39296682343122263
2017,2,Alderson Broaddus,110601,Independent,1-11,5.5,7.75,,0.384,29.67,0.644,0.22,,14.42,11.17,15.33,,8.92,0.266,19.17,0.0833333333333333,0.4989166666666667,17.30181818181818,9.556363636363637,0.1781939291583439,31,0.4983625824671155,30,1,11,0,12,0.08333333333333333,0.49884004884004884,0.46557058204768587,0.3866460032652792
2017,2,American Int'l,110575,NE10,1-16,,6.29,,,,,,,,14.88,,,,,,0.0588235294117647,0.5074117647058825,16.47,9.995882352941177,0.2003047850661966,25,0.5073168293282724,25,1,16,0,17,0.058823529411764705,0.5073140580356935,0.4996628701419289,0.3932786289062702
2017,2,Assumption,110576,NE10,6-7,5.62,,0.807,0.539,28.69,0.816,0.313,,14.69,13.23,9.38,,9.08,0.303,15.15,0.462,0.5087556561085973,17.10363636363636,9.6275,0.2450053497877602,24,0.5083978221798221,23,6,7,0,13,0.46153846153846156,0.508674270081748,0.516419281203611,0.49882657072639214
2017,2,Belmont Abbey,110614,Conference Carolinas,12-5,7.71,6.82,0.954,0.57,31.82,0.829,0.333,,22.18,9.82,7.76,6.71,14.47,0.361,12.53,0.706,0.5145230769230769,17.954615384615387,9.194545454545455,0.2837327814723764,20,0.5148545386828186,20,12,5,0,17,0.7058823529411765,0.5504438180043717,0.5132768203145294,0.5800117023161123
2017,2,Bentley,110577,NE10,6-7,5.23,7.54,0.763,0.668,34.92,0.773,0.245,,15.92,10.08,9.77,,10.69,0.277,17.69,0.462,0.531524886877828,17.223636363636363,9.474166666666669,0.2541559239455656,16,0.5312387480409371,16,6,7,0,13,0.46153846153846156,0.5314478765657618,0.5257976976690303,0.5125579780847539
2017,2,Brevard,110631,SAC,2-14,5.25,8.81,,0.386,32.38,0.616,0.292,,15.44,12.38,12.88,,10.19,0.362,,0.125,0.4586094674556212,17.19090909090909,10.366,0.2348832430811664,50,0.4596968339555525,48,2,14,0,16,0.125,0.4584961795369035,0.48507921544314236,0.38176789362923735
2017,2,CSU Pueblo,110615,RMAC,6-6,7.83,8.75,0.783,0.408,27.0,0.648,0.422,,20.42,11.58,13.67,,12.58,0.342,17.42,0.5,0.5116666666666667,18.28333333333333,10.47,0.3139328484458633,21,0.5108853978782903,21,6,6,0,12,0.5,0.5115133232780291,0.5315278863921398,0.5136386332370495
2017,2,Catawba,110602,SAC,8-8,4.75,8.25,0.887,0.377,28.06,0.734,0.293,,15.0,13.19,11.0,,10.25,0.281,17.94,0.5,0.475328205128205,17.462142857142855,10.067692307692308,0.2470131738601942,43,0.4760488234612505,43,8,8,0,16,0.5,0.48225665266106443,0.5032550751860506,0.4919420951270449
2017,2,Chestnut Hill,110628,ECC,8-5,7.38,6.92,0.835,0.529,28.54,0.682,0.368,,19.54,11.69,8.46,3.69,12.15,0.337,15.77,0.615,0.5045,16.586363636363636,10.349166666666664,0.1795083563514523,28,0.5042812408410572,28,8,5,0,13,0.6153846153846154,0.5198923060348399,0.4956101804222826,0.5376948519691445
2017,2,Chowan,110617,Conference Carolinas,1-12,5.23,7.85,0.76,,24.38,0.724,,,14.77,17.31,,,9.54,0.329,17.85,0.0769230769230769,0.472301775147929,17.813333333333333,10.564000000000002,0.2239367340706213,44,0.4722885457194594,44,1,12,0,13,0.07692307692307693,0.4720299496883208,0.46099494657810236,0.37049448071945523
2017,2,Coker,110603,SAC,4-10,4.71,7.07,0.858,0.471,29.86,0.75,0.228,,13.57,11.14,13.71,,8.86,0.259,17.29,0.286,0.4781373626373626,17.759999999999998,9.71181818181818,0.2506519262793859,40,0.478124070406951,40,4,10,0,14,0.2857142857142857,0.4780423707944716,0.48466140547962355,0.43161510819571314
2017,2,Colorado Mesa,110621,RMAC,16-2,6.22,10.89,0.902,0.613,32.78,0.794,0.364,,22.0,9.78,7.17,8.61,15.78,0.299,14.5,0.889,0.4357222222222222,16.597142857142856,11.138571428571428,0.2305453545266683,56,0.4362456956568849,56,16,2,0,18,0.8888888888888888,0.42513245929535526,0.5638637299297788,0.5757543843523445
2017,2,Davis & Elkins,110578,G-MAC,4-10,6.79,8.93,0.787,0.422,31.79,0.813,,,16.29,14.07,14.5,,9.5,0.316,,0.286,0.3819468864468864,15.919230769230769,10.540909090909093,0.201669933178868,64,0.3826086015551734,64,4,10,0,14,0.2857142857142857,0.3817438513867085,0.4606425971389264,0.3774611464066573
2017,2,Dist. Columbia,110579,ECC,5-7,6.08,10.08,0.796,0.499,28.58,0.61,0.243,,18.42,11.92,14.25,,12.33,0.327,20.17,0.417,0.4777272727272728,15.807999999999998,10.039999999999996,0.1834042187028873,41,0.4776747919411557,41,5,7,0,12,0.4166666666666667,0.4776196842373313,0.4747453326145347,0.461662841938966
2017,2,Dominican (NY),110618,ECC,6-9,4.87,7.73,0.77,0.508,27.4,0.75,0.2,,13.53,12.93,12.13,,8.67,0.251,19.8,0.4,0.3874178649237472,15.753076923076923,11.029166666666663,0.2232354960033795,62,0.3862934151352993,62,6,9,0,15,0.4,0.38729769685652043,0.47996202376932645,0.41363935437059185
2017,2,Emmanuel (GA),110637,Conference Carolinas,1-12,,12.46,,,,,0.239,,,12.38,,,,,,0.0769230769230769,0.4697633136094674,18.886666666666667,9.771,0.2715514881323761,45,0.4699189528863625,45,1,12,0,13,0.07692307692307693,0.4695574222157933,0.4610678115987882,0.3692764332383629
2017,2,Fla. Southern,110581,Sunshine State,7-8,5.13,7.8,0.82,0.504,26.0,0.678,0.317,,15.4,13.13,11.33,,10.27,0.27,17.93,0.467,0.6038571428571429,17.762142857142855,9.069285714285714,0.1398483143280896,2,0.6032115598449316,2,7,8,0,15,0.4666666666666667,0.6135392276568746,0.5339942830422486,0.5569348512556661
2017,2,Florida Tech,110580,Sunshine State,8-7,5.87,8.2,0.855,0.58,34.33,0.646,0.333,,17.73,11.13,9.6,,11.87,0.279,15.07,0.533,0.5770854700854701,17.50307692307692,9.060833333333331,0.1819580175212365,7,0.5767381873326238,7,8,7,0,15,0.5333333333333333,0.580845385837646,0.5491070941785462,0.5610327997967929
2017,2,Franklin Pierce,110582,NE10,4-9,4.0,6.92,0.79,,,0.736,0.235,,13.38,12.23,11.62,,9.38,0.275,14.23,0.308,0.4952171945701357,16.899090909090905,9.8975,0.2418133896272961,33,0.4954670850461141,33,4,9,0,13,0.3076923076923077,0.4950965016962873,0.5121953657652335,0.4525201692125289
2017,2,Georgian Court,110619,Independent,5-11,4.44,6.88,0.795,0.432,29.13,0.629,,,12.44,15.0,13.19,,8.0,0.25,,0.313,0.4081209150326798,16.024285714285714,10.662857142857144,0.2051622811993919,60,0.407597459070419,60,5,11,0,16,0.3125,0.4080467122746535,0.48111679257799134,0.4024275542818246
2017,2,LIU Post,110585,ECC,8-8,5.56,6.25,0.885,0.657,31.56,0.77,0.367,,16.25,,8.19,,10.69,0.251,15.25,0.5,0.5088549019607843,17.185384615384617,10.165714285714284,0.2188756936207803,23,0.5083978221798221,23,8,8,0,16,0.5,0.5284745641677724,0.5025484601512654,0.5148743971217026
2017,2,Lake Erie,110616,G-MAC,7-8,5.2,9.0,0.87,0.579,29.47,0.693,0.362,,14.47,,9.6,,9.27,0.264,14.27,0.467,0.5470238095238095,18.250769230769237,9.343076923076923,0.2434655695577728,14,0.5462046138910223,14,7,8,0,15,0.4666666666666667,0.5604371608783374,0.5015304780391071,0.5222678666156122
2017,2,Le Moyne,110584,NE10,14-3,5.65,7.47,0.881,0.496,25.82,0.636,0.267,,16.65,,5.76,5.24,11.0,0.269,11.76,0.824,0.4924159663865545,17.0975,9.51230769230769,0.2381590753315334,35,0.4940869828745585,35,14,3,0,17,0.8235294117647058,0.5448171266601425,0.5318532865100042,0.6112542378987488
2017,2,Lees-McRae,110625,Conference Carolinas,5-11,5.94,8.13,0.835,0.386,29.31,0.674,,,17.19,14.19,,,11.25,0.306,18.19,0.313,0.3873540903540903,16.607692307692307,10.81090909090909,0.2560453810421595,63,0.3862934151352993,62,5,11,0,16,0.3125,0.4071593711299594,0.4840747541724621,0.4027233741080953
2017,2,Lenoir-Rhyne,110604,SAC,12-3,7.0,8.07,0.872,0.623,35.0,0.7,0.434,,20.13,12.53,10.0,3.13,13.13,0.286,14.2,0.8,0.5570714285714286,17.841428571428573,9.866428571428573,0.2059304543791819,10,0.5570833265979726,10,12,3,0,15,0.8,0.5590507858154917,0.5260251899947839,0.6110316904064419
2017,2,Limestone,110605,Conference Carolinas,21-1,7.0,7.82,0.922,0.74,44.27,0.775,0.329,,23.09,8.82,7.95,8.14,16.09,0.342,15.32,0.955,0.5591581196581197,18.553529411764703,8.808,0.2183649938232563,9,0.5595428853863725,8,21,1,0,22,0.9545454545454546,0.5822185876558942,0.5262544177100822,0.6613092618918313
2017,2,Lincoln Memorial,110606,SAC,8-7,4.93,10.47,0.875,0.467,32.2,0.679,0.286,,16.07,11.73,10.33,,11.13,0.319,16.93,0.533,0.4593076923076922,16.51833333333333,10.495,0.232828555153088,48,0.4596968339555525,48,8,7,0,15,0.5333333333333333,0.47881421799489027,0.5058050714094422,0.499191710183139
2017,2,Lindenwood,110632,Independent,10-4,6.43,7.29,0.858,0.538,30.5,0.797,0.383,,19.43,,7.14,5.86,13.0,0.29,12.5,0.714,0.4457142857142857,17.291818181818186,9.89,0.2823578967541202,52,0.4456211152470233,52,10,4,0,14,0.7142857142857143,0.44557046594861716,0.5308965067256504,0.5340807882271497
2017,2,Lynn,110627,Sunshine State,6-7,6.08,6.46,0.845,0.633,31.38,0.744,0.333,,16.54,9.23,10.46,,10.46,0.264,15.0,0.462,0.5984999999999999,18.58818181818182,8.963636363636363,0.2021816427539025,5,0.5993369812624321,5,6,7,0,13,0.46153846153846156,0.5933909356896974,0.5392000054130555,0.546880084582728
2017,2,Mars Hill,110607,SAC,6-7,6.23,9.77,0.82,0.427,35.54,0.64,0.349,,15.54,12.0,10.0,,9.31,0.279,17.92,0.462,0.4796153846153845,16.965833333333332,10.496666666666668,0.2252006074802363,39,0.4805208851241903,39,6,7,0,13,0.46153846153846156,0.47957606119370827,0.4997472099794305,0.48010944847632714
2017,2,Maryville (MO),110586,RMAC,1-14,,,,0.412,,,,,,13.27,14.07,,,,,0.0666666666666666,0.6402857142857143,19.195714285714285,9.145714285714286,0.159893459426416,1,0.6394199728883843,1,1,14,0,15,0.06666666666666667,0.6328655005125593,0.5055840274532574,0.4594954237862606
2017,2,Mercy,110587,ECC,12-5,6.18,6.88,0.84,0.567,31.41,0.703,0.319,,18.0,10.94,8.29,3.53,11.82,0.342,15.53,0.706,0.4821882352941176,16.45,9.845,0.2158193370656154,37,0.4812349406027838,37,12,5,0,17,0.7058823529411765,0.5100176495937742,0.5052617284086729,0.5577948451343494
2017,2,Mercyhurst,110588,ECAC,12-3,7.6,8.27,0.903,0.526,26.87,0.745,0.333,,20.4,,6.6,6.2,12.8,0.332,11.0,0.8,0.4434871794871794,16.88909090909091,9.9075,0.2185710631915722,54,0.4437253700491716,54,12,3,0,15,0.8,0.45088109602815485,0.5110955426998716,0.5532144336890453
2017,2,Merrimack,110589,NE10,15-4,7.42,7.42,0.838,0.598,33.89,0.764,0.45,,22.68,9.21,7.79,7.47,15.26,0.334,15.58,0.789,0.5254873949579831,16.98333333333333,9.23923076923077,0.2512801760096647,17,0.5262057227056925,17,15,4,0,19,0.7894736842105263,0.597149385295059,0.5271475255945636,0.627729995098802
2017,2,Molloy,110590,ECC,9-5,6.0,11.07,0.872,0.555,30.71,0.696,0.254,,16.0,8.79,7.71,,10.0,0.245,14.93,0.643,0.4766428571428571,16.780833333333334,10.32,0.181457829474374,42,0.4776747919411557,41,9,5,0,14,0.6428571428571429,0.47653538135902146,0.4961974718042576,0.5230313443448609
2017,2,Mount Olive,110608,Conference Carolinas,11-5,6.56,9.31,0.858,0.572,26.5,0.792,0.4,,19.25,12.0,7.81,4.88,12.69,0.322,15.81,0.688,0.4814175824175823,17.153076923076924,9.848181818181818,0.2371174932203699,38,0.4812349406027838,37,11,5,0,16,0.6875,0.4847878683816184,0.508775085042473,0.5414627054514275
2017,2,New York Tech,110592,ECC,14-3,6.94,9.41,0.884,0.486,27.24,0.765,0.369,,19.24,10.47,8.41,3.88,12.29,0.333,14.82,0.824,0.5554666666666667,17.065714285714286,9.542,0.1654879116095459,12,0.5562628414099327,11,14,3,0,17,0.8235294117647058,0.561040310384692,0.5220715193678567,0.6169203879754867
2017,2,North Greenville,110620,Conference Carolinas,9-9,5.56,8.06,0.879,0.576,30.67,0.779,0.254,,17.28,10.28,9.56,,11.72,0.315,16.61,0.5,0.4587403846153846,18.21923076923077,9.463333333333336,0.2555428623408276,49,0.4596968339555525,48,9,9,0,18,0.5,0.4849411753823519,0.4867676494556604,0.489162500055091
2017,2,Notre Dame de Namur,110629,Independent,1-8,3.78,,,0.385,,,0.375,,11.11,13.0,,,,0.266,15.78,0.1111111111111111,0.499125,17.31,10.422857142857143,0.2013004207024913,30,0.4983625824671155,30,1,8,0,9,0.1111111111111111,0.49901175213675214,0.4447244881199581,0.38846477587614336
2017,2,Ohio Valley,110626,G-MAC,4-10,5.07,,0.735,0.478,,0.672,0.191,,14.14,13.36,,,9.07,0.291,20.43,0.286,0.436404339250493,16.897499999999997,10.486666666666666,0.2205808571600803,55,0.436561771544163,55,4,10,0,14,0.2857142857142857,0.436320090166244,0.46564125597711076,0.40599893050597113
2017,2,Pace,110593,NE10,12-4,8.0,9.75,0.876,0.499,32.94,0.74,0.359,,20.38,11.5,8.75,3.63,12.38,0.314,16.38,0.75,0.4949864253393664,16.585454545454542,9.741666666666667,0.2521055809194115,34,0.4954670850461141,33,12,4,0,16,0.75,0.5364522997964368,0.525240805265525,0.5870363512145996
2017,2,Pfeiffer,110594,Conference Carolinas,7-9,5.94,6.38,0.813,0.487,30.25,0.659,0.339,,16.75,14.88,12.81,,10.81,0.341,18.19,0.438,0.4488205128205128,18.234,9.492222222222225,0.2746494867379465,51,0.4491750319533721,51,7,9,0,16,0.4375,0.45262659663112154,0.48792353671090904,0.45766918249328803
2017,2,Post,110609,Independent,5-8,5.54,9.23,0.815,,30.31,0.714,0.268,,15.69,14.62,13.15,,10.15,0.282,16.77,0.385,0.4221402714932126,16.093999999999998,10.689166666666663,0.1609796673734662,59,0.4214532445518665,58,5,8,0,13,0.38461538461538464,0.4220685611522716,0.4811581154165197,0.4274776555841119
2017,2,Queens (NC),110622,SAC,10-7,5.29,8.59,0.882,0.685,35.35,0.75,0.218,,16.06,10.12,9.88,,10.76,0.271,17.47,0.588,0.5907142857142856,18.18357142857143,9.770714285714286,0.2132494945803518,6,0.5897404455906057,6,10,7,0,17,0.5882352941176471,0.6078191560457997,0.5238573554597181,0.5819327404172412
2017,2,Roberts Wesleyan,110634,ECC,4-12,4.63,7.5,0.808,0.545,27.25,0.821,0.38,,13.25,12.5,9.94,,8.63,0.283,17.69,0.25,0.5504666666666667,17.090714285714288,9.723571428571429,0.1935561474668841,13,0.5521028764078837,13,4,12,0,16,0.25,0.5503487035839977,0.47085793183318425,0.4553888347502949
2017,2,Rockhurst,110610,RMAC,12-5,8.24,10.12,0.836,0.6,34.71,0.696,0.471,,21.0,,9.41,3.35,12.76,0.294,18.53,0.706,0.503095238095238,18.185,10.10142857142857,0.240397799575654,29,0.5039431521836563,29,12,5,0,17,0.7058823529411765,0.48742368742368747,0.5244809906618686,0.551302679612605
2017,2,Rollins,110595,Sunshine State,7-7,4.86,6.86,0.835,0.42,27.36,,0.354,,14.5,9.14,9.86,,9.64,0.267,13.57,0.5,0.6037142857142858,18.72357142857143,9.21714285714286,0.1527455533939782,3,0.6032115598449316,2,7,7,0,14,0.5,0.6035394285919498,0.5196299144386772,0.5566771929056442
2017,2,Saint Leo,110597,Sunshine State,9-5,8.07,10.21,0.894,0.579,36.36,0.761,0.305,,22.64,13.5,9.0,5.57,14.57,0.378,14.64,0.643,0.4642958579881657,17.206666666666667,10.042727272727271,0.225813393150876,46,0.4651402359527583,46,9,5,0,14,0.6428571428571429,0.46414226798842184,0.5177175028328901,0.5222147954167192
2017,2,Saint Michael's,110598,NE10,2-10,5.42,9.08,0.827,0.472,29.25,0.635,0.222,,14.17,12.83,10.83,,8.75,,18.92,0.167,0.5161519607843137,16.941,9.673636363636364,0.2363040146637652,19,0.5153816409450079,19,2,10,0,12,0.16666666666666666,0.516055398205166,0.5179593581072405,0.42918420529605983
2017,2,Saint Rose,110611,NE10,4-11,,,0.786,0.538,27.6,0.732,0.315,,,14.0,11.67,,,,18.4,0.267,0.5336549019607842,17.325384615384614,9.382142857142856,0.2382431379649568,15,0.5322590200440349,15,4,11,0,15,0.26666666666666666,0.5335997232901257,0.5063363499925045,0.4600506158098556
2017,2,Seton Hill,110630,ECAC-II,12-4,6.94,7.19,0.88,0.595,27.31,0.641,0.387,,19.25,9.75,7.38,4.94,12.31,0.319,13.63,0.75,0.4906666666666666,17.152307692307694,9.849999999999998,0.2454627634774127,36,0.4908883718320607,36,12,4,0,16,0.75,0.5083723262032086,0.5168282432168481,0.5708932239058163
2017,2,Shorter,110635,Independent,0-14,,7.29,0.762,,,,,,,17.93,,,,,,0.0,0.4637435897435896,17.505454545454544,10.210909090909093,0.2035574766137038,47,0.4626376369612048,47,0,14,0,14,0.0,0.46368464052287583,0.45842078829954835,0.346447517336325
2017,2,Southern N.H.,110591,NE10,9-6,6.07,6.93,0.787,0.515,34.07,0.702,0.377,,18.33,10.93,10.53,,12.27,0.273,16.27,0.6,0.4449397759103641,16.28,10.399230769230767,0.256137239083798,53,0.4456211152470233,52,9,6,0,15,0.6,0.46778358981919355,0.5187894733973493,0.5135891632589341
2017,2,St. Anselm,110596,NE10,8-6,6.0,9.57,0.846,0.461,36.07,0.607,0.32,,18.36,11.29,10.21,,12.36,0.265,16.86,0.571,0.5052171945701356,16.951818181818183,9.606666666666667,0.2479751584412186,26,0.5053974483054562,26,8,6,0,14,0.5714285714285714,0.5225643293754749,0.5192496545988862,0.5339517211946019
2017,2,St. Thomas Aquinas,110612,ECC,5-10,,6.27,0.809,,26.73,0.779,0.182,,,12.73,10.93,,7.67,0.248,16.4,0.333,0.4223026646556058,15.770000000000003,10.489999999999998,0.2202009325675208,58,0.4214532445518665,58,5,10,0,15,0.3333333333333333,0.42215668318609495,0.4908667002390343,0.4171283499861394
2017,2,Tampa,110599,Sunshine State,15-5,7.85,8.6,0.904,0.6,31.85,,0.692,,21.9,9.25,8.4,5.65,14.05,0.365,13.9,0.75,0.6004236111111111,18.812666666666665,9.308,0.2396008293732361,4,0.5999506261013666,4,15,5,0,20,0.75,0.608463363262125,0.5512195557224796,0.6295365705616824
2017,2,Tusculum,110624,SAC,11-4,8.93,7.87,0.837,0.454,32.6,0.822,0.458,,22.6,11.4,8.53,5.13,13.67,0.338,14.2,0.733,0.4287633136094673,16.758000000000003,10.589090909090912,0.2555221549174427,57,0.4289743356425493,57,11,4,0,15,0.7333333333333333,0.4580659699777347,0.5127536491148024,0.5405547306009013
2017,2,UIndy,110583,Independent,7-6,7.0,8.54,0.88,0.581,29.46,0.725,0.327,,17.77,10.62,7.0,3.77,10.77,0.285,14.62,0.538,0.4979999999999999,17.61272727272727,9.92,0.2666903835607139,32,0.4983625824671155,30,7,6,0,13,0.5384615384615384,0.49787173610703017,0.5287681306397252,0.515743285328831
2017,2,Walsh,110633,ECAC-II,4-12,,6.38,0.864,0.514,25.69,0.639,0.188,,,10.69,9.94,,,0.242,17.19,0.25,0.5092380952380953,17.35571428571428,9.773076923076925,0.1981890002462147,22,0.5099073395758945,22,4,12,0,16,0.25,0.528531746031746,0.48146161753370253,0.44713127739929864
2017,2,Wheeling,110623,MEC,6-8,6.29,8.79,0.883,0.384,29.43,0.684,0.357,,17.64,12.21,10.43,,11.36,0.329,13.71,0.429,0.5254523809523809,17.348461538461535,9.543846153846154,0.2193230786118765,18,0.5262057227056925,17,6,8,0,14,0.42857142857142855,0.5254463323791055,0.501140227901278,0.4951510803077294
2017,2,Wingate,110613,SAC,13-4,6.41,7.53,0.858,0.46,29.76,0.743,0.313,,17.12,11.12,7.53,3.18,10.71,0.303,12.47,0.765,0.5611333333333332,17.921333333333333,9.993333333333332,0.2047925345861568,8,0.5595428853863725,8,13,4,0,17,0.7647058823529411,0.5727856630105765,0.5197597919813883,0.6075092500888706
2017,2,Young Harris,110636,Independent,7-8,6.8,8.93,0.855,0.572,31.8,0.676,0.286,,19.07,,9.87,,12.27,0.286,15.53,0.467,0.3967504273504272,16.526923076923076,11.182307692307692,0.2394328131462014,61,0.39862728722015,61,7,8,0,15,0.4666666666666667,0.3965908927673634,0.48724944778315826,0.436774474996138
2018,1,Air Force,423561,SoCon,5-10,3.53,5.07,0.826,0.526,20.73,0.511,0.281,,11.4,8.4,10.67,-2.8,7.87,0.253,12.27,0.333,0.4680666666666667,15.970000000000002,10.428,0.2026114398437451,49,0.4680689574206572,49,10,20,0,30,0.3333333333333333,0.46793932102755625,0.48298907417603676,0.43805026239112066
2018,1,Army West Point,423562,Patriot,5-8,5.54,8.62,0.843,0.493,28.92,0.68,0.343,,14.54,8.08,8.38,0.62,9.0,0.246,12.69,0.385,0.5136153846153845,15.98692307692308,10.27,0.2025956710227535,25,0.5133011137511152,25,10,16,0,26,0.38461538461538464,0.5135226575837436,0.5174159293340964,0.482269157279242
2018,1,Bellarmine,423501,SoCon,4-9,4.62,7.38,0.791,0.487,22.15,0.771,0.326,,12.46,11.62,9.38,-1.54,7.85,0.241,14.85,0.308,0.4249999999999999,14.710769230769234,10.643846153846154,0.1637864463256957,61,0.4246567769592345,61,8,18,0,26,0.3076923076923077,0.42490172597638665,0.46987506444305366,0.40684270602203365
2018,1,Binghamton,423502,America East,4-11,3.53,6.73,0.838,0.418,22.47,0.761,0.205,,11.53,11.53,12.87,-4.87,8.0,0.245,12.6,0.267,0.4488666666666666,16.375333333333334,10.742,0.1953731017537698,53,0.4491750319533721,53,8,22,0,30,0.26666666666666666,0.448750181134082,0.49239575085174575,0.41414069494664413
2018,1,Boston U.,423503,Patriot,8-9,6.82,6.47,0.839,0.478,29.41,0.61,0.568,,16.88,12.24,11.35,-1.29,10.06,0.309,13.65,0.471,0.4875333333333333,15.517333333333331,10.177333333333332,0.1933338620682425,39,0.487315757177127,39,16,18,0,34,0.47058823529411764,0.5183403678213367,0.5134169296504383,0.5051714751468074
2018,1,Brown,423504,Ivy League,6-9,6.8,6.13,0.873,0.54,30.2,0.682,0.407,,18.53,13.8,12.27,-0.53,11.73,0.294,14.93,0.4,0.537,17.119285714285716,10.661428571428573,0.1758822658160038,15,0.5368534379052887,14,12,18,0,30,0.4,0.5493807608513491,0.5180024428734472,0.5041909911440364
2018,1,Bryant,423505,NEC,8-7,5.07,6.0,0.888,0.675,32.13,0.697,0.366,,16.4,8.73,9.73,1.6,11.33,0.296,13.73,0.533,0.467142857142857,16.51142857142857,10.602142857142857,0.1979339201215746,50,0.4680277562767098,50,16,14,0,30,0.5333333333333333,0.48409131173837056,0.4888195247948646,0.49758387040123475
2018,1,Bucknell,423506,Patriot,11-4,6.4,7.4,0.874,0.459,26.07,0.65,0.326,,18.07,8.93,9.0,2.67,11.67,0.328,10.67,0.733,0.4915,16.044999999999998,10.38142857142857,0.1882554305799892,36,0.4909328592300994,36,22,8,0,30,0.7333333333333333,0.4900100553041729,0.5161709893590852,0.557381108325191
2018,1,Canisius,423507,MAAC,8-9,7.29,6.35,0.894,0.399,26.0,0.605,0.488,,18.76,10.0,12.76,-1.29,11.47,0.36,12.82,0.471,0.4054285714285713,15.637857142857142,10.947857142857142,0.2012232996611739,63,0.405880695234838,63,16,18,0,34,0.47058823529411764,0.4446031179003315,0.45910294642710714,0.454724354380472
2018,1,Cleveland St.,423508,Independent,4-10,4.43,7.0,0.869,0.488,26.71,0.576,0.255,,13.07,10.57,11.36,-2.71,8.64,0.248,15.21,0.286,0.4945,15.659285714285716,10.207857142857142,0.1801970151964629,35,0.4941464077533972,35,8,20,0,28,0.2857142857142857,0.4944961959142632,0.461600855592069,0.4340768832837203
2018,1,Colgate,423509,Patriot,7-8,6.53,5.67,0.866,0.595,29.07,0.688,0.383,,18.4,9.07,10.47,1.4,11.87,0.315,12.33,0.467,0.4694285714285714,15.919285714285715,10.57642857142857,0.1930676100251317,47,0.4699189528863625,47,14,16,0,30,0.4666666666666667,0.47725250784074313,0.5055674349495141,0.4816847793244167
2018,1,Cornell,423510,Ivy League,13-5,9.56,7.11,0.86,0.443,28.83,0.661,0.375,,23.11,11.56,9.22,4.33,13.56,0.389,11.39,0.722,0.5126000000000002,17.474,10.806666666666668,0.2004623988017038,26,0.5133011137511152,25,26,10,0,36,0.7222222222222222,0.5262751944382491,0.5399360872095152,0.5786771745770589
2018,1,Dartmouth,423511,Ivy League,2-11,4.38,6.69,0.802,0.397,28.85,0.489,0.269,,12.85,10.85,14.08,-5.62,8.46,0.272,15.0,0.154,0.5294615384615384,18.095384615384617,10.973076923076924,0.1435150034422107,18,0.5290259313522562,18,4,22,0,26,0.15384615384615385,0.5293485046878712,0.5045561341273281,0.42927482433730607
2018,1,Delaware,423512,CAA,6-8,4.71,6.43,0.876,0.453,26.29,0.737,0.236,,15.29,11.79,10.5,0.07,10.57,0.291,10.86,0.429,0.4326923076923076,15.256923076923076,10.64,0.183520858011954,60,0.4330344735988592,60,12,16,0,28,0.42857142857142855,0.43490299966140306,0.5059619051623303,0.4510848332641412
2018,1,Denver,423513,Big East,13-4,6.71,4.88,0.882,0.738,26.71,0.556,0.512,,18.06,7.12,7.88,3.47,11.35,0.328,11.88,0.765,0.5120714285714286,15.598571428571429,9.881428571428572,0.1757869913461477,27,0.5108853978782903,27,26,8,0,34,0.7647058823529411,0.523687028991163,0.5430818887384014,0.5887904572684172
